ed,county,ab_military,affidavit,trump_con,trump_rep,fed,harris_dem,harris_wor,manually_counted_emergency,public_counter,scattered,Grand Total,harris_tot,trump_tot,prez_votes,
59070,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
59071,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
59072,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
60001,Kings,31.0,31.0,3.0,49.0,0.0,460.0,14.0,0.0,474.0,4.0,1066.0,474.0,52.0,536.0,
60002,Kings,37.0,39.0,10.0,86.0,0.0,556.0,9.0,0.0,592.0,3.0,1332.0,565.0,96.0,668.0,
60003,Kings,23.0,15.0,4.0,91.0,0.0,457.0,10.0,0.0,535.0,6.0,1141.0,467.0,95.0,573.0,
60004,Kings,46.0,21.0,6.0,83.0,0.0,651.0,10.0,0.0,700.0,10.0,1527.0,661.0,89.0,767.0,
60005,Kings,24.0,15.0,1.0,36.0,0.0,268.0,12.0,0.0,278.0,,634.0,280.0,37.0,317.0,
60006,Kings,72.0,55.0,19.0,117.0,0.0,1166.0,24.0,0.0,1212.0,4.0,2669.0,1190.0,136.0,1339.0,
60007,Kings,66.0,40.0,17.0,85.0,0.0,813.0,27.0,0.0,843.0,1.0,1892.0,840.0,102.0,949.0,
60008,Kings,36.0,11.0,8.0,87.0,0.0,450.0,16.0,0.0,522.0,5.0,1135.0,466.0,95.0,569.0,
60009,Kings,62.0,33.0,12.0,115.0,0.0,655.0,12.0,0.0,710.0,5.0,1604.0,667.0,127.0,805.0,
60010,Kings,124.0,35.0,12.0,78.0,0.0,698.0,18.0,0.0,656.0,4.0,1625.0,716.0,90.0,815.0,
60011,Kings,27.0,22.0,5.0,134.0,0.0,290.0,3.0,0.0,389.0,,870.0,293.0,139.0,438.0,
60012,Kings,25.0,12.0,1.0,36.0,1.0,428.0,9.0,0.0,438.0,,950.0,437.0,37.0,475.0,
60013,Kings,24.0,22.0,1.0,42.0,0.0,480.0,7.0,0.0,489.0,1.0,1066.0,487.0,43.0,535.0,
60014,Kings,58.0,21.0,7.0,71.0,4.0,768.0,10.0,0.0,779.0,4.0,1722.0,778.0,78.0,858.0,
60015,Kings,34.0,20.0,9.0,33.0,4.0,629.0,4.0,0.0,623.0,3.0,1359.0,633.0,42.0,677.0,
60016,Kings,39.0,19.0,6.0,40.0,1.0,668.0,8.0,0.0,674.0,3.0,1458.0,676.0,46.0,732.0,
60017,Kings,58.0,40.0,11.0,173.0,0.0,608.0,10.0,0.0,717.0,5.0,1622.0,618.0,184.0,815.0,
60018,Kings,44.0,22.0,12.0,111.0,0.0,478.0,12.0,0.0,558.0,7.0,1244.0,490.0,123.0,624.0,
60019,Kings,48.0,27.0,10.0,120.0,2.0,633.0,19.0,0.0,710.0,,1569.0,652.0,130.0,785.0,
60020,Kings,29.0,15.0,7.0,45.0,2.0,336.0,4.0,0.0,352.0,,790.0,340.0,52.0,396.0,
60021,Kings,63.0,20.0,8.0,34.0,0.0,635.0,23.0,0.0,629.0,5.0,1417.0,658.0,42.0,712.0,
60022,Kings,14.0,25.0,4.0,46.0,0.0,539.0,7.0,0.0,560.0,1.0,1196.0,546.0,50.0,599.0,
60023,Kings,41.0,27.0,12.0,59.0,0.0,614.0,20.0,0.0,643.0,1.0,1417.0,634.0,71.0,711.0,
60024,Kings,15.0,16.0,5.0,28.0,0.0,385.0,12.0,0.0,404.0,3.0,868.0,397.0,33.0,435.0,
60025,Kings,27.0,24.0,10.0,40.0,0.0,596.0,14.0,0.0,614.0,1.0,1326.0,610.0,50.0,665.0,
60026,Kings,39.0,24.0,8.0,68.0,0.0,541.0,19.0,0.0,583.0,4.0,1286.0,560.0,76.0,646.0,
60027,Kings,19.0,19.0,4.0,25.0,0.0,304.0,6.0,0.0,304.0,1.0,682.0,310.0,29.0,342.0,
60028,Kings,74.0,24.0,12.0,51.0,0.0,697.0,13.0,0.0,689.0,6.0,1566.0,710.0,63.0,787.0,
60029,Kings,29.0,31.0,5.0,41.0,0.0,601.0,17.0,0.0,616.0,2.0,1342.0,618.0,46.0,676.0,
60030,Kings,65.0,30.0,11.0,73.0,0.0,705.0,20.0,0.0,728.0,6.0,1638.0,725.0,84.0,823.0,
60031,Kings,50.0,25.0,11.0,70.0,0.0,541.0,16.0,0.0,575.0,7.0,1295.0,557.0,81.0,650.0,
60032,Kings,15.0,19.0,6.0,62.0,0.0,386.0,14.0,0.0,435.0,,937.0,400.0,68.0,469.0,
60033,Kings,12.0,27.0,7.0,75.0,0.0,289.0,12.0,0.0,351.0,2.0,775.0,301.0,82.0,390.0,
60034,Kings,29.0,30.0,10.0,72.0,0.0,430.0,11.0,0.0,471.0,3.0,1056.0,441.0,82.0,530.0,
60035,Kings,38.0,32.0,9.0,40.0,0.0,579.0,22.0,0.0,595.0,9.0,1324.0,601.0,49.0,665.0,
60036,Kings,27.0,30.0,6.0,42.0,1.0,530.0,14.0,0.0,539.0,2.0,1191.0,544.0,48.0,596.0,
60037,Kings,34.0,9.0,11.0,43.0,1.0,519.0,21.0,0.0,566.0,9.0,1213.0,540.0,54.0,609.0,
60038,Kings,74.0,14.0,9.0,43.0,3.0,537.0,13.0,0.0,523.0,8.0,1224.0,550.0,52.0,611.0,
60039,Kings,49.0,21.0,9.0,85.0,0.0,607.0,16.0,0.0,655.0,1.0,1443.0,623.0,94.0,725.0,
60040,Kings,32.0,29.0,7.0,68.0,0.0,501.0,11.0,0.0,533.0,3.0,1184.0,512.0,75.0,594.0,
60041,Kings,10.0,14.0,2.0,63.0,0.0,389.0,8.0,0.0,451.0,1.0,938.0,397.0,65.0,475.0,
60042,Kings,44.0,17.0,9.0,45.0,3.0,572.0,12.0,0.0,581.0,2.0,1285.0,584.0,54.0,642.0,
60043,Kings,63.0,14.0,6.0,64.0,0.0,480.0,8.0,0.0,501.0,15.0,1151.0,488.0,70.0,578.0,
60044,Kings,16.0,24.0,3.0,61.0,0.0,447.0,11.0,0.0,497.0,8.0,1067.0,458.0,64.0,537.0,
60045,Kings,45.0,12.0,10.0,75.0,0.0,387.0,14.0,0.0,443.0,8.0,994.0,401.0,85.0,500.0,
60046,Kings,53.0,13.0,11.0,89.0,0.0,685.0,10.0,0.0,743.0,7.0,1611.0,695.0,100.0,809.0,
60047,Kings,10.0,5.0,1.0,18.0,0.0,69.0,2.0,0.0,85.0,8.0,198.0,71.0,19.0,100.0,
60048,Kings,23.0,8.0,4.0,34.0,0.0,149.0,9.0,0.0,185.0,17.0,429.0,158.0,38.0,216.0,
60049,Kings,29.0,28.0,11.0,64.0,0.0,387.0,12.0,0.0,441.0,3.0,975.0,399.0,75.0,498.0,
60050,Kings,26.0,18.0,8.0,46.0,0.0,317.0,6.0,0.0,342.0,6.0,769.0,323.0,54.0,386.0,
60051,Kings,46.0,38.0,15.0,83.0,0.0,579.0,14.0,0.0,634.0,17.0,1426.0,593.0,98.0,718.0,
60052,Kings,21.0,12.0,8.0,46.0,1.0,552.0,18.0,0.0,597.0,3.0,1258.0,570.0,54.0,630.0,
60053,Kings,38.0,29.0,15.0,93.0,1.0,519.0,11.0,0.0,583.0,4.0,1293.0,530.0,108.0,650.0,
60054,Kings,30.0,61.0,7.0,81.0,1.0,641.0,14.0,0.0,660.0,3.0,1498.0,655.0,88.0,751.0,
60055,Kings,30.0,51.0,7.0,76.0,1.0,582.0,19.0,0.0,616.0,5.0,1387.0,601.0,83.0,697.0,
60056,Kings,19.0,23.0,6.0,40.0,0.0,375.0,6.0,0.0,395.0,2.0,866.0,381.0,46.0,437.0,
60057,Kings,32.0,22.0,8.0,62.0,0.0,432.0,9.0,0.0,467.0,4.0,1036.0,441.0,70.0,521.0,
60058,Kings,43.0,11.0,2.0,59.0,0.0,518.0,9.0,0.0,543.0,4.0,1189.0,527.0,61.0,597.0,
60059,Kings,10.0,15.0,4.0,18.0,1.0,171.0,3.0,0.0,172.0,1.0,395.0,174.0,22.0,197.0,
60060,Kings,5.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,22.0,2.0,54.0,22.0,3.0,27.0,
60061,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
60062,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
60063,Kings,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,8.0,,16.0,5.0,3.0,8.0,
60064,Kings,12.0,5.0,1.0,32.0,1.0,111.0,3.0,0.0,142.0,8.0,315.0,114.0,33.0,159.0,
61001,Richmond,58.0,17.0,22.0,239.0,1.0,448.0,16.0,0.0,663.0,13.0,1477.0,464.0,261.0,738.0,
61002,Richmond,79.0,12.0,13.0,182.0,1.0,524.0,20.0,0.0,662.0,11.0,1504.0,544.0,195.0,753.0,
61003,Richmond,29.0,24.0,11.0,112.0,0.0,646.0,16.0,0.0,739.0,3.0,1580.0,662.0,123.0,792.0,
61004,Richmond,41.0,23.0,12.0,165.0,0.0,659.0,18.0,0.0,803.0,8.0,1729.0,677.0,177.0,867.0,
61005,Richmond,113.0,13.0,30.0,274.0,9.0,392.0,17.0,0.0,607.0,22.0,1477.0,409.0,304.0,733.0,
61006,Richmond,29.0,11.0,10.0,96.0,1.0,457.0,17.0,0.0,547.0,3.0,1171.0,474.0,106.0,587.0,
61007,Richmond,69.0,17.0,16.0,167.0,2.0,432.0,18.0,0.0,555.0,8.0,1284.0,450.0,183.0,641.0,
61008,Richmond,73.0,23.0,14.0,185.0,0.0,560.0,29.0,0.0,709.0,12.0,1605.0,589.0,199.0,805.0,
61009,Richmond,84.0,16.0,27.0,180.0,9.0,466.0,39.0,0.0,620.0,14.0,1455.0,505.0,207.0,720.0,
61010,Richmond,55.0,16.0,16.0,164.0,6.0,372.0,31.0,0.0,519.0,10.0,1189.0,403.0,180.0,590.0,
61011,Richmond,111.0,32.0,24.0,249.0,5.0,605.0,43.0,0.0,789.0,12.0,1870.0,648.0,273.0,932.0,
61012,Richmond,80.0,32.0,20.0,217.0,11.0,644.0,34.0,0.0,838.0,37.0,1913.0,678.0,237.0,950.0,
61013,Richmond,98.0,24.0,14.0,145.0,2.0,665.0,48.0,0.0,769.0,13.0,1778.0,713.0,159.0,891.0,
61014,Richmond,49.0,20.0,8.0,91.0,6.0,443.0,30.0,0.0,509.0,10.0,1166.0,473.0,99.0,578.0,
61015,Richmond,50.0,17.0,18.0,139.0,1.0,492.0,33.0,0.0,627.0,8.0,1385.0,525.0,157.0,694.0,
61016,Richmond,47.0,19.0,8.0,118.0,4.0,339.0,34.0,0.0,446.0,12.0,1027.0,373.0,126.0,512.0,
61017,Richmond,51.0,14.0,36.0,292.0,3.0,309.0,12.0,0.0,594.0,11.0,1322.0,321.0,328.0,659.0,
61018,Richmond,43.0,6.0,15.0,161.0,4.0,402.0,14.0,0.0,551.0,9.0,1205.0,416.0,176.0,600.0,
61019,Richmond,48.0,11.0,19.0,145.0,2.0,414.0,30.0,0.0,569.0,20.0,1258.0,444.0,164.0,628.0,
61020,Richmond,91.0,15.0,21.0,170.0,4.0,410.0,31.0,0.0,534.0,9.0,1285.0,441.0,191.0,640.0,
61021,Richmond,64.0,11.0,33.0,356.0,3.0,495.0,24.0,0.0,851.0,15.0,1852.0,519.0,389.0,926.0,
61022,Richmond,71.0,33.0,39.0,308.0,3.0,587.0,28.0,1.0,873.0,14.0,1957.0,615.0,347.0,978.0,
61023,Richmond,35.0,39.0,20.0,136.0,1.0,542.0,30.0,0.0,673.0,14.0,1490.0,572.0,156.0,747.0,
61024,Richmond,27.0,22.0,13.0,115.0,0.0,441.0,30.0,0.0,556.0,3.0,1207.0,471.0,128.0,605.0,
61025,Richmond,31.0,22.0,19.0,219.0,0.0,339.0,16.0,0.0,570.0,18.0,1234.0,355.0,238.0,623.0,
61026,Richmond,67.0,13.0,41.0,473.0,1.0,256.0,9.0,0.0,713.0,11.0,1584.0,265.0,514.0,793.0,
61027,Richmond,72.0,18.0,36.0,356.0,0.0,250.0,12.0,0.0,574.0,9.0,1327.0,262.0,392.0,664.0,
61028,Richmond,67.0,19.0,26.0,251.0,0.0,368.0,20.0,0.0,599.0,16.0,1366.0,388.0,277.0,685.0,
61029,Richmond,63.0,14.0,31.0,256.0,3.0,523.0,21.0,0.0,781.0,19.0,1711.0,544.0,287.0,858.0,
61030,Richmond,52.0,17.0,16.0,163.0,1.0,565.0,33.0,0.0,713.0,4.0,1564.0,598.0,179.0,782.0,
61031,Richmond,69.0,11.0,20.0,391.0,0.0,436.0,21.0,0.0,808.0,11.0,1767.0,457.0,411.0,888.0,
61032,Richmond,76.0,19.0,34.0,370.0,0.0,431.0,17.0,0.0,787.0,23.0,1757.0,448.0,404.0,882.0,
61033,Richmond,58.0,6.0,6.0,233.0,0.0,458.0,20.0,0.0,669.0,11.0,1461.0,478.0,239.0,733.0,
61034,Richmond,61.0,15.0,13.0,203.0,1.0,382.0,19.0,0.0,552.0,9.0,1255.0,401.0,216.0,628.0,
61035,Richmond,64.0,27.0,15.0,232.0,2.0,549.0,16.0,0.0,739.0,17.0,1661.0,565.0,247.0,830.0,
61036,Richmond,58.0,36.0,22.0,318.0,1.0,530.0,20.0,0.0,812.0,11.0,1808.0,550.0,340.0,906.0,
61037,Richmond,66.0,28.0,32.0,273.0,1.0,537.0,27.0,0.0,788.0,12.0,1764.0,564.0,305.0,882.0,
61038,Richmond,66.0,13.0,29.0,372.0,0.0,529.0,36.0,0.0,925.0,34.0,2004.0,565.0,401.0,1004.0,
61039,Richmond,64.0,16.0,28.0,367.0,0.0,477.0,21.0,0.0,838.0,19.0,1830.0,498.0,395.0,918.0,
61040,Richmond,74.0,11.0,71.0,748.0,3.0,354.0,14.0,0.0,1132.0,20.0,2427.0,368.0,819.0,1217.0,
61041,Richmond,80.0,17.0,52.0,726.0,1.0,347.0,8.0,0.0,1054.0,17.0,2302.0,355.0,778.0,1151.0,
61042,Richmond,86.0,16.0,56.0,892.0,0.0,359.0,16.0,0.0,1246.0,16.0,2687.0,375.0,948.0,1348.0,
61043,Richmond,59.0,18.0,39.0,722.0,1.0,340.0,20.0,0.0,1065.0,14.0,2278.0,360.0,761.0,1142.0,
61044,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61045,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61046,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61047,Richmond,19.0,2.0,5.0,47.0,0.0,78.0,4.0,0.0,115.0,1.0,271.0,82.0,52.0,136.0,
61048,Richmond,59.0,4.0,16.0,130.0,0.0,181.0,9.0,0.0,282.0,7.0,688.0,190.0,146.0,345.0,
61049,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61050,Richmond,51.0,9.0,40.0,250.0,4.0,193.0,10.0,0.0,444.0,11.0,1012.0,203.0,290.0,504.0,
61051,Richmond,32.0,7.0,32.0,231.0,1.0,191.0,8.0,0.0,432.0,10.0,944.0,199.0,263.0,471.0,
61060,New York,118.0,37.0,10.0,155.0,8.0,610.0,18.0,0.0,657.0,23.0,1636.0,628.0,165.0,812.0,
61061,New York,141.0,33.0,21.0,240.0,15.0,764.0,52.0,0.0,924.0,24.0,2214.0,816.0,261.0,1098.0,
61062,New York,132.0,35.0,12.0,225.0,12.0,669.0,39.0,0.0,804.0,26.0,1954.0,708.0,237.0,971.0,
61063,New York,192.0,44.0,12.0,275.0,26.0,900.0,26.0,0.0,993.0,29.0,2497.0,926.0,287.0,1229.0,
61064,New York,120.0,28.0,17.0,134.0,15.0,535.0,28.0,0.0,577.0,20.0,1474.0,563.0,151.0,725.0,
61065,New York,212.0,39.0,8.0,236.0,10.0,819.0,27.0,0.0,865.0,26.0,2242.0,846.0,244.0,1116.0,
61066,New York,130.0,54.0,11.0,219.0,13.0,700.0,15.0,0.0,783.0,29.0,1954.0,715.0,230.0,967.0,
61067,New York,140.0,59.0,12.0,190.0,19.0,684.0,37.0,0.0,723.0,16.0,1880.0,721.0,202.0,922.0,
61068,New York,170.0,58.0,24.0,251.0,15.0,867.0,47.0,0.0,985.0,25.0,2442.0,914.0,275.0,1213.0,
61069,New York,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,4.0,2.0,0.0,0.0,
61070,New York,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61071,New York,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61072,New York,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61073,New York,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61074,New York,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61100,Kings,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,4.0,2.0,0.0,2.0,
61101,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61102,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
61103,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
61104,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61105,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
61106,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61107,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61108,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61109,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
61110,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
61111,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61112,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
61113,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
61114,Kings,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
62001,Richmond,71.0,20.0,64.0,982.0,1.0,168.0,8.0,0.0,1142.0,6.0,2462.0,176.0,1046.0,1233.0,
62002,Richmond,81.0,23.0,62.0,990.0,1.0,196.0,12.0,0.0,1171.0,11.0,2547.0,208.0,1052.0,1275.0,
62003,Richmond,69.0,33.0,64.0,831.0,1.0,244.0,13.0,0.0,1071.0,19.0,2345.0,257.0,895.0,1173.0,
62004,Richmond,72.0,21.0,52.0,935.0,0.0,156.0,9.0,0.0,1072.0,7.0,2324.0,165.0,987.0,1165.0,
62005,Richmond,67.0,20.0,61.0,894.0,1.0,158.0,7.0,0.0,1041.0,8.0,2257.0,165.0,955.0,1128.0,
62006,Richmond,89.0,22.0,47.0,850.0,0.0,195.0,11.0,0.0,1008.0,9.0,2231.0,206.0,897.0,1119.0,
62007,Richmond,89.0,28.0,45.0,997.0,0.0,162.0,13.0,0.0,1118.0,16.0,2468.0,175.0,1042.0,1235.0,
62008,Richmond,70.0,20.0,63.0,858.0,0.0,158.0,9.0,0.0,1014.0,13.0,2205.0,167.0,921.0,1104.0,
62009,Richmond,90.0,18.0,68.0,933.0,1.0,206.0,6.0,0.0,1125.0,14.0,2461.0,212.0,1001.0,1233.0,
62010,Richmond,92.0,23.0,53.0,886.0,1.0,233.0,10.0,0.0,1082.0,13.0,2393.0,243.0,939.0,1197.0,
62011,Richmond,96.0,36.0,53.0,830.0,0.0,188.0,12.0,0.0,962.0,5.0,2182.0,200.0,883.0,1094.0,
62012,Richmond,78.0,13.0,56.0,813.0,0.0,211.0,10.0,0.0,1013.0,8.0,2202.0,221.0,869.0,1104.0,
62013,Richmond,96.0,6.0,72.0,875.0,1.0,221.0,14.0,0.0,1102.0,17.0,2404.0,235.0,947.0,1204.0,
62014,Richmond,69.0,14.0,58.0,873.0,1.0,214.0,9.0,0.0,1085.0,12.0,2335.0,223.0,931.0,1168.0,
62015,Richmond,79.0,19.0,63.0,908.0,1.0,209.0,8.0,0.0,1101.0,5.0,2393.0,217.0,971.0,1199.0,
62016,Richmond,89.0,13.0,68.0,910.0,0.0,223.0,16.0,0.0,1137.0,16.0,2472.0,239.0,978.0,1239.0,
62017,Richmond,80.0,16.0,72.0,812.0,2.0,224.0,16.0,0.0,1035.0,6.0,2263.0,240.0,884.0,1131.0,
62018,Richmond,105.0,11.0,62.0,896.0,2.0,222.0,3.0,0.0,1080.0,13.0,2394.0,225.0,958.0,1196.0,
62019,Richmond,78.0,18.0,43.0,953.0,1.0,227.0,9.0,0.0,1149.0,10.0,2488.0,236.0,996.0,1245.0,
62020,Richmond,115.0,28.0,47.0,859.0,3.0,246.0,15.0,0.0,1043.0,14.0,2370.0,261.0,906.0,1186.0,
62021,Richmond,99.0,10.0,67.0,869.0,2.0,233.0,17.0,0.0,1096.0,14.0,2407.0,250.0,936.0,1205.0,
62022,Richmond,89.0,19.0,37.0,851.0,5.0,225.0,12.0,0.0,1025.0,10.0,2273.0,237.0,888.0,1133.0,
62023,Richmond,68.0,13.0,28.0,873.0,0.0,211.0,4.0,0.0,1049.0,5.0,2251.0,215.0,901.0,1130.0,
62024,Richmond,108.0,14.0,37.0,827.0,2.0,237.0,10.0,0.0,1003.0,12.0,2250.0,247.0,864.0,1125.0,
62025,Richmond,82.0,17.0,46.0,744.0,1.0,223.0,12.0,0.0,954.0,23.0,2102.0,235.0,790.0,1053.0,
62026,Richmond,116.0,19.0,55.0,807.0,1.0,274.0,6.0,0.0,1016.0,7.0,2301.0,280.0,862.0,1151.0,
62027,Richmond,89.0,15.0,47.0,814.0,2.0,264.0,12.0,0.0,1046.0,12.0,2301.0,276.0,861.0,1150.0,
62028,Richmond,86.0,9.0,49.0,773.0,1.0,233.0,5.0,0.0,984.0,15.0,2155.0,238.0,822.0,1079.0,
62029,Richmond,64.0,19.0,46.0,796.0,1.0,251.0,14.0,0.0,1042.0,14.0,2247.0,265.0,842.0,1125.0,
62030,Richmond,89.0,16.0,47.0,671.0,3.0,250.0,12.0,0.0,883.0,11.0,1982.0,262.0,718.0,988.0,
62031,Richmond,67.0,13.0,53.0,884.0,3.0,279.0,14.0,0.0,1159.0,10.0,2482.0,293.0,937.0,1239.0,
62032,Richmond,105.0,24.0,55.0,765.0,3.0,262.0,13.0,0.0,979.0,10.0,2216.0,275.0,820.0,1108.0,
62033,Richmond,68.0,15.0,52.0,762.0,1.0,233.0,15.0,0.0,994.0,12.0,2152.0,248.0,814.0,1077.0,
62034,Richmond,72.0,15.0,43.0,745.0,1.0,238.0,10.0,0.0,962.0,10.0,2096.0,248.0,788.0,1049.0,
62035,Richmond,30.0,5.0,15.0,277.0,0.0,77.0,3.0,0.0,340.0,,747.0,80.0,292.0,375.0,
62036,Richmond,91.0,17.0,42.0,1012.0,1.0,201.0,8.0,0.0,1163.0,7.0,2542.0,209.0,1054.0,1271.0,
62037,Richmond,62.0,26.0,38.0,899.0,0.0,225.0,2.0,0.0,1088.0,9.0,2349.0,227.0,937.0,1176.0,
62038,Richmond,88.0,25.0,65.0,882.0,3.0,215.0,13.0,0.0,1068.0,8.0,2367.0,228.0,947.0,1181.0,
62039,Richmond,92.0,16.0,62.0,964.0,1.0,208.0,9.0,0.0,1148.0,6.0,2506.0,217.0,1026.0,1256.0,
62040,Richmond,92.0,22.0,48.0,916.0,0.0,187.0,9.0,0.0,1054.0,6.0,2334.0,196.0,964.0,1168.0,
62041,Richmond,79.0,17.0,51.0,885.0,0.0,193.0,12.0,0.0,1061.0,12.0,2310.0,205.0,936.0,1157.0,
62042,Richmond,85.0,27.0,57.0,893.0,0.0,199.0,3.0,0.0,1051.0,8.0,2323.0,202.0,950.0,1163.0,
62043,Richmond,96.0,25.0,59.0,913.0,1.0,204.0,8.0,0.0,1083.0,16.0,2405.0,212.0,972.0,1204.0,
62044,Richmond,79.0,19.0,38.0,610.0,2.0,307.0,22.0,0.0,887.0,7.0,1971.0,329.0,648.0,985.0,
62045,Richmond,89.0,18.0,54.0,791.0,0.0,239.0,10.0,0.0,1002.0,14.0,2217.0,249.0,845.0,1109.0,
62046,Richmond,90.0,11.0,62.0,817.0,1.0,269.0,15.0,0.0,1074.0,10.0,2349.0,284.0,879.0,1175.0,
62047,Richmond,79.0,15.0,32.0,709.0,0.0,256.0,17.0,0.0,937.0,15.0,2060.0,273.0,741.0,1031.0,
62048,Richmond,88.0,8.0,41.0,809.0,1.0,228.0,7.0,0.0,1005.0,13.0,2200.0,235.0,850.0,1101.0,
62049,Richmond,96.0,15.0,52.0,754.0,0.0,280.0,11.0,0.0,998.0,9.0,2215.0,291.0,806.0,1109.0,
62050,Richmond,109.0,20.0,45.0,829.0,1.0,259.0,15.0,0.0,1033.0,10.0,2321.0,274.0,874.0,1162.0,
62051,Richmond,104.0,16.0,46.0,873.0,2.0,234.0,9.0,0.0,1050.0,9.0,2343.0,243.0,919.0,1170.0,
62052,Richmond,100.0,15.0,49.0,943.0,0.0,187.0,7.0,0.0,1082.0,7.0,2390.0,194.0,992.0,1197.0,
62053,Richmond,89.0,13.0,45.0,924.0,1.0,208.0,11.0,0.0,1104.0,16.0,2411.0,219.0,969.0,1206.0,
62054,Richmond,98.0,25.0,32.0,745.0,1.0,236.0,11.0,0.0,915.0,10.0,2073.0,247.0,777.0,1038.0,
62055,Richmond,83.0,19.0,37.0,732.0,1.0,262.0,8.0,0.0,948.0,12.0,2102.0,270.0,769.0,1050.0,
62056,Richmond,84.0,12.0,32.0,600.0,2.0,351.0,16.0,0.0,924.0,18.0,2039.0,367.0,632.0,1020.0,
62057,Richmond,29.0,6.0,21.0,270.0,1.0,129.0,12.0,0.0,402.0,4.0,874.0,141.0,291.0,437.0,
62058,Richmond,48.0,6.0,29.0,334.0,0.0,113.0,7.0,0.0,441.0,10.0,988.0,120.0,363.0,495.0,
62059,Richmond,69.0,7.0,42.0,769.0,0.0,212.0,16.0,0.0,973.0,7.0,2095.0,228.0,811.0,1049.0,
62060,Richmond,89.0,18.0,47.0,847.0,2.0,230.0,16.0,0.0,1046.0,8.0,2303.0,246.0,894.0,1153.0,
62061,Richmond,92.0,14.0,44.0,606.0,1.0,221.0,14.0,0.0,796.0,15.0,1803.0,235.0,650.0,902.0,
62062,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
62063,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
62064,Richmond,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
63001,Richmond,138.0,15.0,12.0,152.0,0.0,573.0,18.0,0.0,620.0,7.0,1535.0,591.0,164.0,773.0,
63002,Richmond,58.0,16.0,21.0,247.0,0.0,373.0,25.0,1.0,612.0,17.0,1370.0,398.0,268.0,687.0,
63003,Richmond,64.0,12.0,21.0,307.0,0.0,243.0,7.0,0.0,513.0,8.0,1175.0,250.0,328.0,589.0,
63004,Richmond,71.0,19.0,32.0,419.0,1.0,391.0,12.0,0.0,783.0,16.0,1744.0,403.0,451.0,873.0,
63005,Richmond,110.0,23.0,37.0,418.0,0.0,390.0,23.0,0.0,751.0,15.0,1767.0,413.0,455.0,884.0,
